,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
hpc6a.48xlarge.haswell-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,3.84528
hpc6a.48xlarge.haswell-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,1.77283
hpc6a.48xlarge.haswell-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,1.61522
hpc6a.48xlarge.x86-64-v3-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,1.79798
hpc6a.48xlarge.x86-64-v3-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,1.17515
hpc6a.48xlarge.x86-64-v3-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,1.65146
hpc6a.48xlarge.x86-64-v2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,1.5771
hpc6a.48xlarge.x86-64-v2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,1.83365
hpc6a.48xlarge.x86-64-v2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,1.86202
hpc6a.48xlarge.sandybridge-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,1.73419
hpc6a.48xlarge.sandybridge-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,1.90765
hpc6a.48xlarge.sandybridge-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,1.74187
hpc6a.48xlarge.ivybridge-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,1.60297
hpc6a.48xlarge.ivybridge-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,2.43406
hpc6a.48xlarge.ivybridge-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,1.78997
hpc6a.48xlarge.btver2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,1.94196
hpc6a.48xlarge.btver2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,1.55415
hpc6a.48xlarge.btver2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,1.14517
hpc6a.48xlarge.broadwell-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,3.64462
hpc6a.48xlarge.broadwell-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,1.40028
hpc6a.48xlarge.broadwell-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,1.8104
hpc6a.48xlarge.ivybridge-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,1.92276
hpc6a.48xlarge.ivybridge-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,1.30518
hpc6a.48xlarge.ivybridge-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,1.04891
hpc6a.48xlarge.bdver4-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,1.84847
hpc6a.48xlarge.bdver4-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,1.8657
hpc6a.48xlarge.bdver4-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,1.12624
hpc6a.48xlarge.x86-64-v2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,1.84787
hpc6a.48xlarge.x86-64-v2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,1.10227
hpc6a.48xlarge.x86-64-v2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,1.72065
hpc6a.48xlarge.sandybridge-Ofast.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,1.68025
hpc6a.48xlarge.sandybridge-Ofast.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,1.6285
hpc6a.48xlarge.sandybridge-Ofast.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,1.89347
hpc6a.48xlarge.znver2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,1.4968
hpc6a.48xlarge.znver2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,1.51355
hpc6a.48xlarge.znver2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,1.80048
hpc6a.48xlarge.x86-64-v2-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,0.834014
hpc6a.48xlarge.x86-64-v2-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,1.71381
hpc6a.48xlarge.x86-64-v2-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,1.71568
hpc6a.48xlarge.btver2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,3.13648
hpc6a.48xlarge.btver2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,1.49874
hpc6a.48xlarge.btver2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,1.85838
hpc6a.48xlarge.broadwell-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,3.75059
hpc6a.48xlarge.broadwell-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,2.27433
hpc6a.48xlarge.broadwell-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,1.09374
hpc6a.48xlarge.znver2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,2.08787
hpc6a.48xlarge.znver2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,1.67437
hpc6a.48xlarge.znver2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,1.73699
hpc6a.48xlarge.btver2-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O1,10251.0,15210.0,14490.0,1.93139
hpc6a.48xlarge.btver2-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O1,10251.0,15210.0,14490.0,1.31629
hpc6a.48xlarge.btver2-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O1,10251.0,15210.0,14490.0,1.66074
hpc6a.48xlarge.broadwell-O3.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O3,9900.0,100107.0,3585.0,0.961891
hpc6a.48xlarge.broadwell-O3.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O3,9900.0,100107.0,3585.0,1.73817
hpc6a.48xlarge.broadwell-O3.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O3,9900.0,100107.0,3585.0,1.73871
t3a.2xlarge.znver4-Og.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Og,1210516367.4174929,713010.2923759114,286101.3368866872,4.56431
t3a.2xlarge.znver4-Og.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Og,1210516367.4174929,713010.2923759114,286101.3368866872,1.69096
t3a.2xlarge.znver4-Og.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Og,1210516367.4174929,713010.2923759114,286101.3368866872,1.68241
t3a.2xlarge.haswell-O0.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O0,2202912554.463537,80228.25,26397.882352941175,1.09209
t3a.2xlarge.haswell-O0.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O0,2202912554.463537,80228.25,26397.882352941175,1.81054
t3a.2xlarge.haswell-O0.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O0,2202912554.463537,80228.25,26397.882352941175,1.47471
t3a.2xlarge.bdver4-Ofast.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Ofast,1132378349.6881473,349970.08793268155,273713.0400133191,3.2407
t3a.2xlarge.bdver4-Ofast.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Ofast,1132378349.6881473,349970.08793268155,273713.0400133191,0.783375
t3a.2xlarge.bdver4-Ofast.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Ofast,1132378349.6881473,349970.08793268155,273713.0400133191,1.5819
t3a.2xlarge.skylake-O1.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O1,1008757863.3940595,10032.625,2945.0,1.18037
t3a.2xlarge.skylake-O1.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O1,1008757863.3940595,10032.625,2945.0,1.55107
t3a.2xlarge.skylake-O1.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O1,1008757863.3940595,10032.625,2945.0,1.48315
t3a.2xlarge.ivybridge-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Os,1030350294.2042433,647204.2221807538,431989.207099085,1.45157
t3a.2xlarge.ivybridge-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Os,1030350294.2042433,647204.2221807538,431989.207099085,1.83073
t3a.2xlarge.ivybridge-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Os,1030350294.2042433,647204.2221807538,431989.207099085,1.66801
t3a.2xlarge.haswell-Ofast.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Ofast,1084673388.8143315,157757.03703703702,114168.26058201058,2.50911
t3a.2xlarge.haswell-Ofast.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Ofast,1084673388.8143315,157757.03703703702,114168.26058201058,1.25987
t3a.2xlarge.haswell-Ofast.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Ofast,1084673388.8143315,157757.03703703702,114168.26058201058,1.16409
t3a.2xlarge.znver2-O3.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O3,936682623.8548449,115514.875,14798.875,1.51444
t3a.2xlarge.znver2-O3.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O3,936682623.8548449,115514.875,14798.875,1.4803
t3a.2xlarge.znver2-O3.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O3,936682623.8548449,115514.875,14798.875,1.72908
t3a.2xlarge.bdver4-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Os,727519130.3737481,67757.33333333333,895013.6666666666,3.95129
t3a.2xlarge.bdver4-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Os,727519130.3737481,67757.33333333333,895013.6666666666,1.61246
t3a.2xlarge.bdver4-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Os,727519130.3737481,67757.33333333333,895013.6666666666,0.26101
t3a.2xlarge.x86-64-v3-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Os,1265151292.8869777,471935.74798644165,356219.70659278205,1.36763
t3a.2xlarge.x86-64-v3-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Os,1265151292.8869777,471935.74798644165,356219.70659278205,2.03753
t3a.2xlarge.x86-64-v3-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Os,1265151292.8869777,471935.74798644165,356219.70659278205,1.28409
t3a.2xlarge.znver3-O1.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O1,700931236.6631025,17330.0,317783.0,1.11114
t3a.2xlarge.znver3-O1.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O1,700931236.6631025,17330.0,317783.0,0.554049
t3a.2xlarge.znver3-O1.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O1,700931236.6631025,17330.0,317783.0,1.81499
t3a.2xlarge.x86-64-v3-O3.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,545993471.7154843,433903.06889631663,300114.58994322707,1.59545
t3a.2xlarge.x86-64-v3-O3.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,545993471.7154843,433903.06889631663,300114.58994322707,2.61497
t3a.2xlarge.x86-64-v3-O3.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,545993471.7154843,433903.06889631663,300114.58994322707,0.319316
t3a.2xlarge.znver1-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,1239736553.5909014,11160.0,209597.0,1.27386
t3a.2xlarge.znver1-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,1239736553.5909014,11160.0,209597.0,1.12216
t3a.2xlarge.znver1-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,1239736553.5909014,11160.0,209597.0,1.39457
t3a.2xlarge.x86-64-v2-O0.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1451775697.2697306,321553.89402967185,180714.39272362998,1.54759
t3a.2xlarge.x86-64-v2-O0.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1451775697.2697306,321553.89402967185,180714.39272362998,1.77108
t3a.2xlarge.x86-64-v2-O0.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1451775697.2697306,321553.89402967185,180714.39272362998,1.64632
t3a.2xlarge.skylake-Og.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,696242407.8229964,444137.94754415593,333912.3749491765,1.10761
t3a.2xlarge.skylake-Og.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,696242407.8229964,444137.94754415593,333912.3749491765,0.573176
t3a.2xlarge.skylake-Og.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,696242407.8229964,444137.94754415593,333912.3749491765,1.59805
t3a.2xlarge.broadwell-Ofast.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,1417766207.7800813,35236.4,13208.0,1.51749
t3a.2xlarge.broadwell-Ofast.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,1417766207.7800813,35236.4,13208.0,1.7458
t3a.2xlarge.broadwell-Ofast.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,1417766207.7800813,35236.4,13208.0,1.58885
t3a.2xlarge.znver4-O2.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,1147365800.2142785,289705.8461538462,108473.84615384616,0.098473
t3a.2xlarge.znver4-O2.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,1147365800.2142785,289705.8461538462,108473.84615384616,2.14481
t3a.2xlarge.znver4-O2.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,1147365800.2142785,289705.8461538462,108473.84615384616,1.40766
t3a.2xlarge.znver1-O1.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,895518332.1343999,547356.299034857,230861.18810920845,1.07777
t3a.2xlarge.znver1-O1.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,895518332.1343999,547356.299034857,230861.18810920845,1.94481
t3a.2xlarge.znver1-O1.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,895518332.1343999,547356.299034857,230861.18810920845,1.77895
t3a.2xlarge.btver2-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,726684611.3781731,547087.420469328,323538.2934100004,1.5865
t3a.2xlarge.btver2-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,726684611.3781731,547087.420469328,323538.2934100004,1.06376
t3a.2xlarge.btver2-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,726684611.3781731,547087.420469328,323538.2934100004,1.51149
t3a.2xlarge.bdver4-O3.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O3,1500661610.3333266,132985.66666666666,56595.0,2.594
t3a.2xlarge.bdver4-O3.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O3,1500661610.3333266,132985.66666666666,56595.0,1.56154
t3a.2xlarge.bdver4-O3.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O3,1500661610.3333266,132985.66666666666,56595.0,1.54508
t3a.2xlarge.znver2-Os.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,821445196.5721159,51270.5,259432.0,1.1617
t3a.2xlarge.znver2-Os.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,821445196.5721159,51270.5,259432.0,1.56953
t3a.2xlarge.znver2-Os.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,821445196.5721159,51270.5,259432.0,1.66193
t3a.2xlarge.znver3-O3.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,782668602.8874122,12493.333333333334,406823.0,1.36684
t3a.2xlarge.znver3-O3.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,782668602.8874122,12493.333333333334,406823.0,0.948489
t3a.2xlarge.znver3-O3.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,782668602.8874122,12493.333333333334,406823.0,1.92965
t3a.2xlarge.haswell-O3.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,1352503163.294957,238324.0511533656,175617.23777515563,4.07304
t3a.2xlarge.haswell-O3.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,1352503163.294957,238324.0511533656,175617.23777515563,1.40266
t3a.2xlarge.haswell-O3.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,1352503163.294957,238324.0511533656,175617.23777515563,1.95506
t3a.2xlarge.znver3-O0.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1293669490.0806198,76731.0,23070.0,0.951301
t3a.2xlarge.znver3-O0.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1293669490.0806198,76731.0,23070.0,1.93408
t3a.2xlarge.znver3-O0.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1293669490.0806198,76731.0,23070.0,1.5729
t3a.2xlarge.sapphirerapids-O0.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,1402952029.2723508,424959.7351496192,271303.0974118708,1.7093
t3a.2xlarge.sapphirerapids-O0.1.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,1402952029.2723508,424959.7351496192,271303.0974118708,2.1041
t3a.2xlarge.sapphirerapids-O0.2.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,1402952029.2723508,424959.7351496192,271303.0974118708,1.69441
t3a.2xlarge.haswell-Og.0.0,true,23,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,884603120.3521051,526837.9141091487,200032.21937970404,0.310809
