,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,cores,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
m6i.12xlarge.znver3-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,0.949457
m6i.12xlarge.znver3-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,0.775679
m6i.12xlarge.znver3-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,0.787945
m6i.12xlarge.haswell-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,1.20297
m6i.12xlarge.haswell-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,1.53996
m6i.12xlarge.haswell-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,0.887965
m6i.12xlarge.znver3-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,0.944903
m6i.12xlarge.znver3-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,0.594167
m6i.12xlarge.znver3-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,0.488002
m6i.12xlarge.sapphirerapids-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,0.94835
m6i.12xlarge.sapphirerapids-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,0.600331
m6i.12xlarge.sapphirerapids-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,0.885364
m6i.12xlarge.haswell-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,0.259029
m6i.12xlarge.haswell-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,1.40387
m6i.12xlarge.haswell-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,0.52687
m6i.12xlarge.znver1-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,1.3315
m6i.12xlarge.znver1-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,0.665989
m6i.12xlarge.znver1-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,0.703404
m6i.12xlarge.ivybridge-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,1.29543
m6i.12xlarge.ivybridge-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,0.716223
m6i.12xlarge.ivybridge-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,0.763874
m6i.12xlarge.znver1-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,0.578683
m6i.12xlarge.znver1-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,0.580753
m6i.12xlarge.znver1-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,0.43858
m6i.12xlarge.btver2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,0.582236
m6i.12xlarge.btver2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,0.456538
m6i.12xlarge.btver2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,0.497713
m6i.12xlarge.native-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,1.48008
m6i.12xlarge.native-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,0.795816
m6i.12xlarge.native-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,0.75496
m6i.12xlarge.znver4-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,0.699522
m6i.12xlarge.znver4-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,0.661385
m6i.12xlarge.znver4-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,0.443468
m6i.12xlarge.skylake-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,0.877824
m6i.12xlarge.skylake-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,0.557094
m6i.12xlarge.skylake-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,0.50109
m6i.12xlarge.x86-64-v3-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,1.88565
m6i.12xlarge.x86-64-v3-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,0.548682
m6i.12xlarge.x86-64-v3-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,0.854566
m6i.12xlarge.x86-64-v3-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,2.08124
m6i.12xlarge.x86-64-v3-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,0.838785
m6i.12xlarge.x86-64-v3-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,0.681214
m6i.12xlarge.znver4-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,1.71254
m6i.12xlarge.znver4-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,1.72175
m6i.12xlarge.znver4-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,0.862287
m6i.12xlarge.znver4-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,0.948499
m6i.12xlarge.znver4-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,0.766662
m6i.12xlarge.znver4-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,0.674469
m6i.12xlarge.skylake-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,0.669573
m6i.12xlarge.skylake-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,0.70492
m6i.12xlarge.skylake-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,0.644391
m6i.12xlarge.native-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,0.800146
m6i.12xlarge.native-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,1.42881
m6i.12xlarge.native-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,0.733843
m6i.12xlarge.x86-64-v4-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,0.668614
m6i.12xlarge.x86-64-v4-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,0.512453
m6i.12xlarge.x86-64-v4-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,0.505849
m6i.12xlarge.sandybridge-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,0.737048
m6i.12xlarge.sandybridge-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,0.513072
m6i.12xlarge.sandybridge-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,0.587435
m6i.12xlarge.skylake-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,0.765089
m6i.12xlarge.skylake-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,0.503812
m6i.12xlarge.skylake-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,0.688393
m6i.12xlarge.znver4-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,1.02273
m6i.12xlarge.znver4-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,0.754488
m6i.12xlarge.znver4-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,0.653845
m6i.12xlarge.btver2-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,1.46742
m6i.12xlarge.btver2-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,1.72932
m6i.12xlarge.btver2-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,0.63109
m6i.12xlarge.znver2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,0.607638
m6i.12xlarge.znver2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,0.459971
m6i.12xlarge.znver2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,0.535593
m6i.12xlarge.skylake-avx512-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,0.641639
m6i.12xlarge.skylake-avx512-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,0.126642
m6i.12xlarge.skylake-avx512-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,0.39212
m6i.12xlarge.x86-64-v4-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,1.71855
m6i.12xlarge.x86-64-v4-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,0.986064
m6i.12xlarge.x86-64-v4-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,0.98017
m6i.12xlarge.sapphirerapids-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,1.10841
m6i.12xlarge.sapphirerapids-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,0.738181
m6i.12xlarge.sapphirerapids-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,0.544617
m6i.12xlarge.x86-64-v3-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,0.898718
m6i.12xlarge.x86-64-v3-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,1.02863
m6i.12xlarge.x86-64-v3-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,0.95709
m6i.12xlarge.x86-64-v2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,0.712599
m6i.12xlarge.x86-64-v2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,0.853404
m6i.12xlarge.x86-64-v2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,0.728576
m6i.12xlarge.icelake-server-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,0.779442
m6i.12xlarge.icelake-server-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,0.658296
m6i.12xlarge.icelake-server-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,0.739053
m6i.12xlarge.znver2-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,0.709241
m6i.12xlarge.znver2-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,0.541678
m6i.12xlarge.znver2-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,0.574907
m6i.12xlarge.broadwell-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Og,23004367.549200878,371073.4178606917,171178.42884860586,0.948144
m6i.12xlarge.broadwell-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Og,23004367.549200878,371073.4178606917,171178.42884860586,0.471386
m6i.12xlarge.broadwell-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Og,23004367.549200878,371073.4178606917,171178.42884860586,0.186975
m6i.12xlarge.icelake-server-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,O0,2898186591.156239,364860.0,5615.0,1.84653
m6i.12xlarge.icelake-server-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,O0,2898186591.156239,364860.0,5615.0,1.99303
m6i.12xlarge.icelake-server-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,O0,2898186591.156239,364860.0,5615.0,0.90017
m6i.12xlarge.x86-64-v3-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O1,23427775.802729324,483394.192954604,214252.10894617008,1.19888
m6i.12xlarge.x86-64-v3-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O1,23427775.802729324,483394.192954604,214252.10894617008,1.77323
m6i.12xlarge.x86-64-v3-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O1,23427775.802729324,483394.192954604,214252.10894617008,0.684903
m6i.12xlarge.x86-64-v4-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O1,26377627.89100703,117670.0,921358.0,1.4725
m6i.12xlarge.x86-64-v4-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O1,26377627.89100703,117670.0,921358.0,0.796687
m6i.12xlarge.x86-64-v4-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O1,26377627.89100703,117670.0,921358.0,0.675244
m6i.12xlarge.skylake-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O0,2852197459.214519,388055.15697512805,188420.88179259983,1.84939
m6i.12xlarge.skylake-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O0,2852197459.214519,388055.15697512805,188420.88179259983,0.887475
m6i.12xlarge.skylake-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O0,2852197459.214519,388055.15697512805,188420.88179259983,1.02818
m6i.12xlarge.bdver4-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,24.0,2.0,O1,31289184.378121477,406939.19085430045,185362.38617886702,1.16191
m6i.12xlarge.bdver4-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,24.0,2.0,O1,31289184.378121477,406939.19085430045,185362.38617886702,1.35162
m6i.12xlarge.bdver4-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,24.0,2.0,O1,31289184.378121477,406939.19085430045,185362.38617886702,0.742957
m6i.12xlarge.x86-64-v2-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O3,256689868.4144869,443927.06942214357,205469.25313837777,1.18668
m6i.12xlarge.x86-64-v2-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O3,256689868.4144869,443927.06942214357,205469.25313837777,1.46287
m6i.12xlarge.x86-64-v2-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O3,256689868.4144869,443927.06942214357,205469.25313837777,0.896488
m6i.12xlarge.skylake-avx512-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O0,2807001820.1195703,437400.32715812535,188835.29232655233,1.2097
m6i.12xlarge.skylake-avx512-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O0,2807001820.1195703,437400.32715812535,188835.29232655233,0.770947
m6i.12xlarge.skylake-avx512-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O0,2807001820.1195703,437400.32715812535,188835.29232655233,0.861102
m6i.12xlarge.broadwell-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,O2,141414355.72585857,93484.41666666666,38102.75,0.568702
m6i.12xlarge.broadwell-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,O2,141414355.72585857,93484.41666666666,38102.75,0.67166
