,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
r6a.12xlarge.x86-64-v3-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,9.87861
r6a.12xlarge.x86-64-v3-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,10.015
r6a.12xlarge.x86-64-v3-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,10.3691
r6a.12xlarge.x86-64-v2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,9.73615
r6a.12xlarge.x86-64-v2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,9.80667
r6a.12xlarge.x86-64-v2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,9.88872
r6a.12xlarge.znver2-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.94884
r6a.12xlarge.znver2-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.84021
r6a.12xlarge.znver2-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.6647
r6a.12xlarge.broadwell-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Og,1726638007.3339992,1802247.9189895608,1090427.3092023865,9.8516
r6a.12xlarge.broadwell-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Og,1726638007.3339992,1802247.9189895608,1090427.3092023865,9.82386
r6a.12xlarge.broadwell-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Og,1726638007.3339992,1802247.9189895608,1090427.3092023865,9.75482
r6a.12xlarge.icelake-server-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O0,1984827816.76734,838611.1856938675,412334.02141389064,10.3856
r6a.12xlarge.icelake-server-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O0,1984827816.76734,838611.1856938675,412334.02141389064,10.1539
r6a.12xlarge.icelake-server-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O0,1984827816.76734,838611.1856938675,412334.02141389064,10.2608
r6a.12xlarge.x86-64-v3-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O1,2748501610.562466,281242.1666666667,99521.83333333333,9.4842
r6a.12xlarge.x86-64-v3-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O1,2748501610.562466,281242.1666666667,99521.83333333333,9.73634
r6a.12xlarge.x86-64-v3-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O1,2748501610.562466,281242.1666666667,99521.83333333333,9.67092
r6a.12xlarge.skylake-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O0,2595391326.4269958,947709.1590868226,433810.3402651261,10.0367
r6a.12xlarge.skylake-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O0,2595391326.4269958,947709.1590868226,433810.3402651261,10.0986
r6a.12xlarge.skylake-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O0,2595391326.4269958,947709.1590868226,433810.3402651261,10.3862
r6a.12xlarge.bdver4-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O1,2519013854.8569922,37851.0,4880.0,9.90015
r6a.12xlarge.bdver4-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O1,2519013854.8569922,37851.0,4880.0,9.69436
r6a.12xlarge.bdver4-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O1,2519013854.8569922,37851.0,4880.0,9.68892
r6a.12xlarge.x86-64-v2-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O3,2808002680.5719457,1785436.742341096,955558.5124417066,9.89539
r6a.12xlarge.x86-64-v2-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O3,2808002680.5719457,1785436.742341096,955558.5124417066,9.86006
r6a.12xlarge.x86-64-v2-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O3,2808002680.5719457,1785436.742341096,955558.5124417066,9.89261
r6a.12xlarge.skylake-avx512-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,O0,2760218760.142953,1357836.425509505,1559351.886599875,9.77076
r6a.12xlarge.skylake-avx512-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,O0,2760218760.142953,1357836.425509505,1559351.886599875,10.2671
r6a.12xlarge.skylake-avx512-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,O0,2760218760.142953,1357836.425509505,1559351.886599875,10.1911
r6a.12xlarge.broadwell-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O2,2429442359.4890614,1913898.5904667564,1050592.8661151351,9.92486
r6a.12xlarge.broadwell-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O2,2429442359.4890614,1913898.5904667564,1050592.8661151351,9.75831
r6a.12xlarge.broadwell-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O2,2429442359.4890614,1913898.5904667564,1050592.8661151351,9.95298
r6a.12xlarge.znver3-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Og,2288274135.3714895,2191525.446514126,1041298.7541638996,9.71091
r6a.12xlarge.znver3-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Og,2288274135.3714895,2191525.446514126,1041298.7541638996,9.73221
r6a.12xlarge.znver3-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Og,2288274135.3714895,2191525.446514126,1041298.7541638996,9.67412
r6a.12xlarge.sandybridge-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,1937075016.715458,1105914.4412257376,458901.69462795346,10.0446
r6a.12xlarge.sandybridge-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,1937075016.715458,1105914.4412257376,458901.69462795346,10.2469
r6a.12xlarge.sandybridge-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,1937075016.715458,1105914.4412257376,458901.69462795346,10.0716
r6a.12xlarge.skylake-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,2110549144.8585243,187516.0,6160.0,9.84126
r6a.12xlarge.skylake-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,2110549144.8585243,187516.0,6160.0,9.92122
r6a.12xlarge.skylake-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,2110549144.8585243,187516.0,6160.0,9.7741
r6a.12xlarge.ivybridge-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,1463434015.3664064,1167671.0,24021.0,9.91892
r6a.12xlarge.ivybridge-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,1463434015.3664064,1167671.0,24021.0,9.69551
r6a.12xlarge.ivybridge-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,1463434015.3664064,1167671.0,24021.0,9.68448
r6a.12xlarge.znver4-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,2067989028.201274,333714.0,151696.7142857143,9.71898
r6a.12xlarge.znver4-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,2067989028.201274,333714.0,151696.7142857143,9.81183
r6a.12xlarge.znver4-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,2067989028.201274,333714.0,151696.7142857143,9.83467
r6a.12xlarge.ivybridge-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,2067510287.8085217,1233818.6928121948,747992.316714091,9.83424
r6a.12xlarge.ivybridge-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,2067510287.8085217,1233818.6928121948,747992.316714091,10.0778
r6a.12xlarge.ivybridge-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,2067510287.8085217,1233818.6928121948,747992.316714091,10.1451
r6a.12xlarge.znver3-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,2910999591.132829,7880.5,66707.0,9.44543
r6a.12xlarge.znver3-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,2910999591.132829,7880.5,66707.0,9.67147
r6a.12xlarge.znver3-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,2910999591.132829,7880.5,66707.0,9.66631
r6a.12xlarge.znver1-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,3652547497.433255,774728.6135339985,313640.4300148295,9.72036
r6a.12xlarge.znver1-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,3652547497.433255,774728.6135339985,313640.4300148295,9.89164
r6a.12xlarge.znver1-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,3652547497.433255,774728.6135339985,313640.4300148295,9.96619
r6a.12xlarge.znver2-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,2021117204.1738033,265217.0,19690.0,9.95502
r6a.12xlarge.znver2-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,2021117204.1738033,265217.0,19690.0,10.2172
r6a.12xlarge.znver2-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,2021117204.1738033,265217.0,19690.0,10.0098
r6a.12xlarge.x86-64-v2-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,2929978789.7755117,1887912.9810087702,981665.5020762779,9.96459
r6a.12xlarge.x86-64-v2-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,2929978789.7755117,1887912.9810087702,981665.5020762779,10.042
r6a.12xlarge.x86-64-v2-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,2929978789.7755117,1887912.9810087702,981665.5020762779,10.0687
r6a.12xlarge.bdver4-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,2282972835.668783,1862309.368981874,1137978.8210948624,9.73649
r6a.12xlarge.bdver4-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,2282972835.668783,1862309.368981874,1137978.8210948624,9.7768
r6a.12xlarge.bdver4-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,2282972835.668783,1862309.368981874,1137978.8210948624,9.69308
r6a.12xlarge.btver2-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,2136111560.7419996,1387616.8863782685,628106.5919196298,10.2107
r6a.12xlarge.btver2-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,2136111560.7419996,1387616.8863782685,628106.5919196298,10.1069
r6a.12xlarge.btver2-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,2136111560.7419996,1387616.8863782685,628106.5919196298,10.0098
r6a.12xlarge.znver1-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,3791792627.1092834,2037190.1303967575,1077013.9753925318,9.76437
r6a.12xlarge.znver1-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,3791792627.1092834,2037190.1303967575,1077013.9753925318,9.74054
r6a.12xlarge.znver1-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,3791792627.1092834,2037190.1303967575,1077013.9753925318,9.77741
r6a.12xlarge.sandybridge-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,3688791688.4597745,684105.1134707388,336059.13324641186,10.3349
r6a.12xlarge.sandybridge-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,3688791688.4597745,684105.1134707388,336059.13324641186,9.93745
r6a.12xlarge.sandybridge-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,3688791688.4597745,684105.1134707388,336059.13324641186,9.988
r6a.12xlarge.haswell-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2678638259.305149,1361718.1354458234,695411.8562004283,9.30463
r6a.12xlarge.haswell-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2678638259.305149,1361718.1354458234,695411.8562004283,9.7838
r6a.12xlarge.haswell-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2678638259.305149,1361718.1354458234,695411.8562004283,9.8702
r6a.12xlarge.x86-64-v3-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,3888663965.574828,1488119.0,11360.0,9.3006
r6a.12xlarge.x86-64-v3-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,3888663965.574828,1488119.0,11360.0,10.0129
r6a.12xlarge.x86-64-v3-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,3888663965.574828,1488119.0,11360.0,9.69671
r6a.12xlarge.x86-64-v2-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,1405703606.5096688,212405.0,9761.0,9.97079
r6a.12xlarge.x86-64-v2-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,1405703606.5096688,212405.0,9761.0,9.71124
r6a.12xlarge.x86-64-v2-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,1405703606.5096688,212405.0,9761.0,9.85774
r6a.12xlarge.sandybridge-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,3751955235.007033,1591278.6180916883,555964.9850461335,9.47776
r6a.12xlarge.sandybridge-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,3751955235.007033,1591278.6180916883,555964.9850461335,9.59191
r6a.12xlarge.sandybridge-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,3751955235.007033,1591278.6180916883,555964.9850461335,9.91146
r6a.12xlarge.ivybridge-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,3933770736.791366,274237.0,13651.0,9.99275
r6a.12xlarge.ivybridge-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,3933770736.791366,274237.0,13651.0,9.78882
r6a.12xlarge.ivybridge-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,3933770736.791366,274237.0,13651.0,9.7655
r6a.12xlarge.btver2-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,3652643816.1214814,2121494.128108271,1119697.9479658862,9.76143
r6a.12xlarge.btver2-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,3652643816.1214814,2121494.128108271,1119697.9479658862,9.86603
r6a.12xlarge.btver2-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,3652643816.1214814,2121494.128108271,1119697.9479658862,9.95811
r6a.12xlarge.broadwell-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,3384243054.197619,1496492.6029288813,870425.0880527643,9.69949
r6a.12xlarge.broadwell-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,3384243054.197619,1496492.6029288813,870425.0880527643,9.87622
r6a.12xlarge.broadwell-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,3384243054.197619,1496492.6029288813,870425.0880527643,9.86475
r6a.12xlarge.ivybridge-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,3640384630.6950855,1755880.4769565244,1232774.2601905784,9.79954
r6a.12xlarge.ivybridge-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,3640384630.6950855,1755880.4769565244,1232774.2601905784,9.8425
r6a.12xlarge.ivybridge-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,3640384630.6950855,1755880.4769565244,1232774.2601905784,9.85028
r6a.12xlarge.bdver4-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,1929583468.2153823,859649.1675825588,531977.3188741339,9.80407
r6a.12xlarge.bdver4-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,1929583468.2153823,859649.1675825588,531977.3188741339,9.96459
r6a.12xlarge.bdver4-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,1929583468.2153823,859649.1675825588,531977.3188741339,10.0686
r6a.12xlarge.x86-64-v2-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,2535697006.944253,603960.8343293584,259979.59603965798,9.73988
r6a.12xlarge.x86-64-v2-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,2535697006.944253,603960.8343293584,259979.59603965798,10.1252
r6a.12xlarge.x86-64-v2-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,2535697006.944253,603960.8343293584,259979.59603965798,10.0336
r6a.12xlarge.sandybridge-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,3627395317.9170384,990363.3696609612,873893.9080886414,9.68024
r6a.12xlarge.sandybridge-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,3627395317.9170384,990363.3696609612,873893.9080886414,9.75796
r6a.12xlarge.sandybridge-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,3627395317.9170384,990363.3696609612,873893.9080886414,9.9201
r6a.12xlarge.znver2-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,2334088415.8642774,1189371.0,10031.0,10.0072
r6a.12xlarge.znver2-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,2334088415.8642774,1189371.0,10031.0,9.80389
r6a.12xlarge.znver2-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,2334088415.8642774,1189371.0,10031.0,9.76432
r6a.12xlarge.x86-64-v2-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2364027990.244986,2185085.2258684305,1008315.791525951,10.0359
r6a.12xlarge.x86-64-v2-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2364027990.244986,2185085.2258684305,1008315.791525951,9.51527
r6a.12xlarge.x86-64-v2-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2364027990.244986,2185085.2258684305,1008315.791525951,9.89798
r6a.12xlarge.btver2-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,1626986314.3216376,478913.0,34761.0,9.81041
r6a.12xlarge.btver2-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,1626986314.3216376,478913.0,34761.0,9.66883
r6a.12xlarge.btver2-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,1626986314.3216376,478913.0,34761.0,9.84312
r6a.12xlarge.broadwell-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O0,2105191521.7641408,1263818.7033805805,509860.6084029943,10.1887
r6a.12xlarge.broadwell-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O0,2105191521.7641408,1263818.7033805805,509860.6084029943,10.1987
r6a.12xlarge.broadwell-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O0,2105191521.7641408,1263818.7033805805,509860.6084029943,10.1207
r6a.12xlarge.znver2-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O2,1604385262.3583584,130643.0,1660.0,9.58543
r6a.12xlarge.znver2-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O2,1604385262.3583584,130643.0,1660.0,9.4824
r6a.12xlarge.znver2-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O2,1604385262.3583584,130643.0,1660.0,9.85292
