,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
t3.2xlarge.znver3-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Og,5049860983.568584,1205590.4541806339,541353.9688463792,3.47061
t3.2xlarge.sandybridge-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,9964193306.870897,1071161.2939618204,442214.1584985647,2.31424
t3.2xlarge.sandybridge-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,9964193306.870897,1071161.2939618204,442214.1584985647,1.88601
t3.2xlarge.sandybridge-O0.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O0,9964193306.870897,1071161.2939618204,442214.1584985647,2.78767
t3.2xlarge.skylake-O3.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,4903193115.68237,1156346.4318952726,589242.3606498108,4.38906
t3.2xlarge.skylake-O3.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,4903193115.68237,1156346.4318952726,589242.3606498108,4.98303
t3.2xlarge.skylake-O3.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O3,4903193115.68237,1156346.4318952726,589242.3606498108,6.99208
t3.2xlarge.x86-64-v4-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O2,2987474647.637409,1213529.4090600987,569517.214854874,6.28683
t3.2xlarge.x86-64-v4-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O2,2987474647.637409,1213529.4090600987,569517.214854874,6.91594
t3.2xlarge.x86-64-v4-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O2,2987474647.637409,1213529.4090600987,569517.214854874,5.0183
t3.2xlarge.sapphirerapids-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O2,5090700882.835845,1354583.1240854305,611382.5968902457,2.91266
t3.2xlarge.sapphirerapids-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O2,5090700882.835845,1354583.1240854305,611382.5968902457,3.74812
t3.2xlarge.sapphirerapids-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O2,5090700882.835845,1354583.1240854305,611382.5968902457,5.07898
t3.2xlarge.ivybridge-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,4686409873.347258,1091009.4480154843,577248.9396458186,3.48417
t3.2xlarge.ivybridge-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,4686409873.347258,1091009.4480154843,577248.9396458186,4.32116
t3.2xlarge.ivybridge-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O2,4686409873.347258,1091009.4480154843,577248.9396458186,4.96249
t3.2xlarge.znver4-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,4774870816.658358,1237804.7359947483,517548.7089139972,4.90533
t3.2xlarge.znver4-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,4774870816.658358,1237804.7359947483,517548.7089139972,5.79835
t3.2xlarge.znver4-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O1,4774870816.658358,1237804.7359947483,517548.7089139972,4.19296
t3.2xlarge.sapphirerapids-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,Og,5511905451.453823,1160033.58569118,495998.21373029397,4.35653
t3.2xlarge.sapphirerapids-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,Og,5511905451.453823,1160033.58569118,495998.21373029397,3.9333
t3.2xlarge.sapphirerapids-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,Og,5511905451.453823,1160033.58569118,495998.21373029397,4.18814
t3.2xlarge.ivybridge-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,10113590649.029104,1194901.7872921827,418245.35346182523,2.60021
t3.2xlarge.ivybridge-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,10113590649.029104,1194901.7872921827,418245.35346182523,2.06283
t3.2xlarge.ivybridge-O0.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O0,10113590649.029104,1194901.7872921827,418245.35346182523,2.14359
t3.2xlarge.znver3-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,3341971665.381081,1239661.640499579,484385.0779694326,2.9689
t3.2xlarge.znver3-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,3341971665.381081,1239661.640499579,484385.0779694326,1.93821
t3.2xlarge.znver3-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O2,3341971665.381081,1239661.640499579,484385.0779694326,4.67528
t3.2xlarge.znver1-O3.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,5214347421.047369,1089902.6180379314,479044.04214197537,3.66281
t3.2xlarge.znver1-O3.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,5214347421.047369,1089902.6180379314,479044.04214197537,2.68835
t3.2xlarge.znver1-O3.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O3,5214347421.047369,1089902.6180379314,479044.04214197537,6.88625
t3.2xlarge.znver2-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,10194641606.590141,1377345.6046288009,548671.4887597705,1.28786
t3.2xlarge.znver2-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,10194641606.590141,1377345.6046288009,548671.4887597705,2.24455
t3.2xlarge.znver2-O0.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O0,10194641606.590141,1377345.6046288009,548671.4887597705,2.02994
t3.2xlarge.x86-64-v2-Os.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,5975395325.380208,984384.3517523049,387532.1141846637,1.85911
t3.2xlarge.x86-64-v2-Os.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,5975395325.380208,984384.3517523049,387532.1141846637,4.21551
t3.2xlarge.x86-64-v2-Os.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Os,5975395325.380208,984384.3517523049,387532.1141846637,5.32869
t3.2xlarge.bdver4-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,4895309693.634958,1090007.2606270236,507345.91984886694,4.19508
t3.2xlarge.bdver4-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,4895309693.634958,1090007.2606270236,507345.91984886694,4.96969
t3.2xlarge.bdver4-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,Og,4895309693.634958,1090007.2606270236,507345.91984886694,4.12414
t3.2xlarge.native-Os.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Os,5434515627.590429,1046936.7049270394,509368.8961692653,4.54368
t3.2xlarge.native-Os.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Os,5434515627.590429,1046936.7049270394,509368.8961692653,5.64763
t3.2xlarge.native-Os.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Os,5434515627.590429,1046936.7049270394,509368.8961692653,6.02113
t3.2xlarge.btver2-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,10590352966.882355,1117947.30273384,420279.1885171232,1.43953
t3.2xlarge.btver2-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,10590352966.882355,1117947.30273384,420279.1885171232,2.85992
t3.2xlarge.btver2-O0.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O0,10590352966.882355,1117947.30273384,420279.1885171232,2.19035
t3.2xlarge.skylake-avx512-Os.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,Os,4958036004.068145,1393638.2217800147,490005.29116071126,1.98173
t3.2xlarge.skylake-avx512-Os.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,Os,4958036004.068145,1393638.2217800147,490005.29116071126,6.99788
t3.2xlarge.skylake-avx512-Os.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,2.0,Os,4958036004.068145,1393638.2217800147,490005.29116071126,5.03443
t3.2xlarge.icelake-server-Os.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,Os,5167981112.850615,1217878.1812362496,518129.31655235245,3.70841
t3.2xlarge.icelake-server-Os.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,Os,5167981112.850615,1217878.1812362496,518129.31655235245,5.26766
t3.2xlarge.icelake-server-Os.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,Os,5167981112.850615,1217878.1812362496,518129.31655235245,5.14644
t3.2xlarge.znver1-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,5315940568.9185915,1244246.6098879154,605137.3306675523,4.09211
t3.2xlarge.znver1-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,5315940568.9185915,1244246.6098879154,605137.3306675523,4.47417
t3.2xlarge.znver1-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O2,5315940568.9185915,1244246.6098879154,605137.3306675523,4.221
t3.2xlarge.sandybridge-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,5746537104.390919,1025712.0344808408,487912.0511929381,1.85463
t3.2xlarge.sandybridge-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,5746537104.390919,1025712.0344808408,487912.0511929381,4.63765
t3.2xlarge.sandybridge-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O2,5746537104.390919,1025712.0344808408,487912.0511929381,4.02955
t3.2xlarge.haswell-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2446064986.044868,1031594.0162646213,449089.00059366366,1.17803
t3.2xlarge.haswell-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2446064986.044868,1031594.0162646213,449089.00059366366,5.04196
t3.2xlarge.haswell-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O1,2446064986.044868,1031594.0162646213,449089.00059366366,6.51504
t3.2xlarge.native-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Og,2568245838.8227253,1191488.692987859,508948.86794299464,4.74444
t3.2xlarge.native-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Og,2568245838.8227253,1191488.692987859,508948.86794299464,5.12736
t3.2xlarge.native-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Og,2568245838.8227253,1191488.692987859,508948.86794299464,6.51548
t3.2xlarge.icelake-server-O3.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O3,5619746176.943923,1104947.43768793,424369.813129953,5.2501
t3.2xlarge.icelake-server-O3.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O3,5619746176.943923,1104947.43768793,424369.813129953,2.39131
t3.2xlarge.icelake-server-O3.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O3,5619746176.943923,1104947.43768793,424369.813129953,5.1679
t3.2xlarge.x86-64-v3-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,2329876225.817784,1031874.6383908584,478760.1895866084,4.34835
t3.2xlarge.x86-64-v3-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,2329876225.817784,1031874.6383908584,478760.1895866084,5.96599
t3.2xlarge.x86-64-v3-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Og,2329876225.817784,1031874.6383908584,478760.1895866084,4.27114
t3.2xlarge.icelake-server-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O1,5815714698.99257,1209418.9233935233,524870.4499580634,2.83253
t3.2xlarge.icelake-server-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O1,5815714698.99257,1209418.9233935233,524870.4499580634,3.01322
t3.2xlarge.icelake-server-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O1,5815714698.99257,1209418.9233935233,524870.4499580634,3.79353
t3.2xlarge.x86-64-v4-Os.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Os,5244048891.543837,1184371.27775779,498625.5808107892,2.13483
t3.2xlarge.x86-64-v4-Os.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Os,5244048891.543837,1184371.27775779,498625.5808107892,5.60912
t3.2xlarge.x86-64-v4-Os.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Os,5244048891.543837,1184371.27775779,498625.5808107892,5.09203
t3.2xlarge.x86-64-v2-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,5356106960.78618,708718.8531855127,316460.5558850594,3.41005
t3.2xlarge.x86-64-v2-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,5356106960.78618,708718.8531855127,316460.5558850594,4.82415
t3.2xlarge.x86-64-v2-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O2,5356106960.78618,708718.8531855127,316460.5558850594,4.59102
t3.2xlarge.sapphirerapids-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O1,2424638023.8714323,659951.5423205235,276570.64196632325,6.26263
t3.2xlarge.sapphirerapids-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O1,2424638023.8714323,659951.5423205235,276570.64196632325,3.83215
t3.2xlarge.sapphirerapids-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O1,2424638023.8714323,659951.5423205235,276570.64196632325,4.20346
t3.2xlarge.sandybridge-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,5749582294.167192,1287092.9426889876,653328.5428468939,2.25496
t3.2xlarge.sandybridge-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,5749582294.167192,1287092.9426889876,653328.5428468939,4.53728
t3.2xlarge.sandybridge-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Og,5749582294.167192,1287092.9426889876,653328.5428468939,4.67465
t3.2xlarge.ivybridge-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,5752593597.406405,1226504.7605296113,514216.2991111146,2.59476
t3.2xlarge.ivybridge-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,5752593597.406405,1226504.7605296113,514216.2991111146,5.23355
t3.2xlarge.ivybridge-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Og,5752593597.406405,1226504.7605296113,514216.2991111146,4.66525
t3.2xlarge.btver2-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,4678139022.531522,1193378.38015254,489507.3093598561,3.29938
t3.2xlarge.btver2-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,4678139022.531522,1193378.38015254,489507.3093598561,5.15042
t3.2xlarge.btver2-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O2,4678139022.531522,1193378.38015254,489507.3093598561,5.29067
t3.2xlarge.broadwell-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,5969845635.73473,1217882.9121099215,544363.2090574496,3.34792
t3.2xlarge.broadwell-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,5969845635.73473,1217882.9121099215,544363.2090574496,4.6417
t3.2xlarge.broadwell-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O1,5969845635.73473,1217882.9121099215,544363.2090574496,3.64035
t3.2xlarge.ivybridge-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,5267238140.581533,1096439.8498804506,521693.83324374,2.19686
t3.2xlarge.ivybridge-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,5267238140.581533,1096439.8498804506,521693.83324374,4.22599
t3.2xlarge.ivybridge-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O1,5267238140.581533,1096439.8498804506,521693.83324374,6.21774
t3.2xlarge.bdver4-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,9934333794.874224,1170578.0957644214,489092.91169567005,1.69351
t3.2xlarge.bdver4-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,9934333794.874224,1170578.0957644214,489092.91169567005,2.47586
t3.2xlarge.bdver4-O0.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,2.0,O0,9934333794.874224,1170578.0957644214,489092.91169567005,2.124
t3.2xlarge.x86-64-v2-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,5478839010.494128,1273067.3500921174,539428.7454290469,4.4329
t3.2xlarge.x86-64-v2-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,5478839010.494128,1273067.3500921174,539428.7454290469,5.96568
t3.2xlarge.x86-64-v2-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Og,5478839010.494128,1273067.3500921174,539428.7454290469,6.55018
t3.2xlarge.sandybridge-Ofast.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,5020639916.675042,1328368.8095518528,705071.9672762764,2.02674
t3.2xlarge.sandybridge-Ofast.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,5020639916.675042,1328368.8095518528,705071.9672762764,5.63269
t3.2xlarge.sandybridge-Ofast.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Ofast,5020639916.675042,1328368.8095518528,705071.9672762764,5.05822
t3.2xlarge.znver2-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,4777811740.784085,1093938.7638784207,485676.86828303704,2.1618
t3.2xlarge.znver2-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,4777811740.784085,1093938.7638784207,485676.86828303704,5.82319
t3.2xlarge.znver2-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Og,4777811740.784085,1093938.7638784207,485676.86828303704,4.7383
t3.2xlarge.x86-64-v2-O1.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2455802725.38821,1141130.1035273492,496174.87353005866,2.0293
t3.2xlarge.x86-64-v2-O1.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2455802725.38821,1141130.1035273492,496174.87353005866,6.27289
t3.2xlarge.x86-64-v2-O1.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O1,2455802725.38821,1141130.1035273492,496174.87353005866,4.91118
t3.2xlarge.btver2-Og.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,5081452433.545565,1067077.0089710231,521386.4762448532,2.27445
t3.2xlarge.btver2-Og.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,5081452433.545565,1067077.0089710231,521386.4762448532,4.27775
t3.2xlarge.btver2-Og.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Og,5081452433.545565,1067077.0089710231,521386.4762448532,6.05466
t3.2xlarge.icelake-server-O2.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O2,5072036922.291819,1107263.1975408127,419880.6364798944,2.29246
t3.2xlarge.icelake-server-O2.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O2,5072036922.291819,1107263.1975408127,419880.6364798944,3.1206
t3.2xlarge.icelake-server-O2.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,2.0,O2,5072036922.291819,1107263.1975408127,419880.6364798944,3.58719
t3.2xlarge.native-O3.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O3,5266951958.528345,1329741.0391220502,577878.4206908552,3.04461
t3.2xlarge.native-O3.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O3,5266951958.528345,1329741.0391220502,577878.4206908552,3.59683
t3.2xlarge.native-O3.2.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O3,5266951958.528345,1329741.0391220502,577878.4206908552,3.77498
t3.2xlarge.broadwell-O0.0.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O0,10256529493.759039,1198902.5188951283,432849.86811219965,2.04712
t3.2xlarge.broadwell-O0.1.0,true,6,85,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,O0,10256529493.759039,1198902.5188951283,432849.86811219965,1.81366
