,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count,filename,iteration
7325,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O3,fom,6.652851263962376,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O3/hpcg.out,0
7326,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O3,fom,6.881209582598472,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O3/hpcg.out,1
7327,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O3,fom,6.77226631393298,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O3/hpcg.out,2
7328,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O0,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O0/hpcg.out,
7329,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O0,fom,3.766166960611405,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O0/hpcg.out,0
7330,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O0,fom,4.344429747207525,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O0/hpcg.out,1
7331,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O0,fom,4.2728174603174605,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O0/hpcg.out,2
7332,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-O1,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-O1/hpcg.out,
7333,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-O1,fom,6.6589138741916525,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-O1/hpcg.out,0
7334,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-O1,fom,5.978468547912993,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-O1/hpcg.out,1
7335,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-O1,fom,6.84402557319224,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-O1/hpcg.out,2
7336,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-Og,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-Og/hpcg.out,
7337,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-Og,fom,5.91170634920635,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-Og/hpcg.out,0
7338,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-Og,fom,6.247354497354498,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-Og/hpcg.out,1
7339,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,skylake-avx512-Og,fom,6.632385361552028,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/skylake-avx512-Og/hpcg.out,2
7340,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,znver2-O2,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/znver2-O2/hpcg.out,
7341,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,znver2-O2,fom,6.351410934744268,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/znver2-O2/hpcg.out,0
7342,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,znver2-O2,fom,5.878049676660788,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/znver2-O2/hpcg.out,1
7343,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,znver2-O2,fom,6.911963550852439,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/znver2-O2/hpcg.out,2
7344,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-O1,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-O1/hpcg.out,
7345,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-O1,fom,6.314520870076426,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-O1/hpcg.out,0
7346,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-O1,fom,6.555776014109346,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-O1/hpcg.out,1
7347,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-O1,fom,6.468327454438565,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-O1/hpcg.out,2
7348,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,sapphirerapids-O3,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/sapphirerapids-O3/hpcg.out,
